freqpweek,freq_car,dist_to_pub,own_car,own_motob,own_bike,own_ebike,opinion_ban_code,aware_ban_no,aware_ban_yes,vehic_bus,vehic_car,vehic_ebike,vehic_moto,vehic_taxi,vehic_tram,vehic_walk,fut_veh_car,fut_veh_ebike,fut_veh_moto,fut_veh_no
12,0,200,0,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,0,200,0,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12,0,200,0,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12,0,200,0,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12,0,200,0,3,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,300,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,0,200,0,3,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
5.5,13,200,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,200,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,3,600,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,3,400,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,3,400,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,3,700,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,3,200,1,3,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,3,400,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,3,100,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
9,3,300,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,13,300,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
12,3,100,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12,3,600,1,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
18.5,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,700,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,0,260,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,0,800,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,700,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,700,1,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0,700,1,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,0,700,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,600,1,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5.5,0,350,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
12,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5.5,0,400,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
12,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,600,0,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
12,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,600,0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,0,200,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,3,200,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,0,150,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5.5,13,500,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
